hcpcs_code,hcpcs_description,year,bene_unique_cnt,line_srvc_cnt
82397,Analysis using chemiluminescent technique (light and chemical )reaction,2013,39045.0,57784.0
82397,Analysis using chemiluminescent technique (light and chemical )reaction,2014,11410.0,19324.0
82397,Analysis using chemiluminescent technique (light and chemical )reaction,2015,12797.0,21110.0
82435,Blood chloride level,2012,140701.0,215274.0
82435,Blood chloride level,2013,129463.0,195959.0
82435,Blood chloride level,2014,127409.0,186970.0
82435,Blood chloride level,2015,117009.0,170311.0
82436,Urine chloride level,2012,30899.0,38921.0
82436,Urine chloride level,2013,33993.0,43221.0
82436,Urine chloride level,2014,37700.0,48809.0
82436,Urine chloride level,2015,40022.0,51930.0
82438,Chloride level,2012,196.0,202.0
82438,Chloride level,2013,141.0,142.0
82438,Chloride level,2014,155.0,157.0
82438,Chloride level,2015,141.0,143.0
82441,Screening test for chlorinated hydrocarbons,2012,30.0,32.0
82441,Screening test for chlorinated hydrocarbons,2013,92.0,93.0
82441,Screening test for chlorinated hydrocarbons,2014,300.0,373.0
82441,Screening test for chlorinated hydrocarbons,2015,328.0,481.0
82465,Cholesterol level,2012,302178.0,439647.0
82465,Cholesterol level,2013,261591.0,378727.0
82465,Cholesterol level,2014,240119.0,338862.0
82465,Cholesterol level,2015,224650.0,321620.0
82480,"Cholinesterase (enzyme) level, to test for exposure to chemical or liver disease",2012,229.0,278.0
82480,"Cholinesterase (enzyme) level, to test for exposure to chemical or liver disease",2013,260.0,305.0
82480,"Cholinesterase (enzyme) level, to test for exposure to chemical or liver disease",2014,220.0,254.0
82480,"Cholinesterase (enzyme) level, to test for exposure to chemical or liver disease",2015,187.0,209.0
82482,Cholinesterase (enzyme) level,2012,1142.0,1967.0
82482,Cholinesterase (enzyme) level,2013,1184.0,2272.0
82482,Cholinesterase (enzyme) level,2014,1235.0,2185.0
82482,Cholinesterase (enzyme) level,2015,1464.0,2438.0
82486,Chemical analysis,2012,12583.0,36317.0
82486,Chemical analysis,2013,10456.0,31541.0
82486,Chemical analysis,2014,24763.0,79792.0
82486,Chemical analysis,2015,39108.0,105486.0
82487,Chemical analysis,2012,799.0,1011.0
82487,Chemical analysis,2013,337.0,568.0
82487,Chemical analysis,2014,150.0,168.0
82489,Chemical analysis,2012,125.0,189.0
82489,Chemical analysis,2013,766.0,1162.0
82489,Chemical analysis,2014,4110.0,9815.0
82489,Chemical analysis,2015,3786.0,15198.0
82491,Chemical analysis,2012,39247.0,72034.0
82491,Chemical analysis,2013,59919.0,122695.0
82491,Chemical analysis,2014,90336.0,214560.0
82491,Chemical analysis,2015,80307.0,204738.0
82492,Chemical analysis,2012,80119.0,154339.0
82492,Chemical analysis,2013,106944.0,209994.0
82492,Chemical analysis,2014,64840.0,146195.0
82492,Chemical analysis,2015,115123.0,284248.2
82495,Chromium level to test for poisoning or deficiency,2012,9722.0,10470.0
82495,Chromium level to test for poisoning or deficiency,2013,10477.0,18919.0
82495,Chromium level to test for poisoning or deficiency,2014,14665.0,24054.0
82495,Chromium level to test for poisoning or deficiency,2015,4611.0,5104.0
82507,Citrate level,2012,35505.0,43486.0
82507,Citrate level,2013,40234.0,49440.0
82507,Citrate level,2014,43943.0,53525.0
82507,Citrate level,2015,47634.0,58010.0
82520,Cocaine (drug) level,2012,481364.0,947395.0
82520,Cocaine (drug) level,2013,713318.0,1393553.0
82520,Cocaine (drug) level,2014,922236.0,1834746.0
82523,"Collagen cross links test, (urine test to evaluate bone health)",2012,56384.0,67484.0
82523,"Collagen cross links test, (urine test to evaluate bone health)",2013,57592.0,69374.0
82523,"Collagen cross links test, (urine test to evaluate bone health)",2014,53041.0,63577.0
82523,"Collagen cross links test, (urine test to evaluate bone health)",2015,51353.0,60929.0
82525,Copper level,2012,27182.0,30302.0
82525,Copper level,2013,31692.0,35073.0
82525,Copper level,2014,35742.0,39116.0
82525,Copper level,2015,44508.0,50264.0
82528,Corticosterone (hormone) level,2012,421.0,503.0
82528,Corticosterone (hormone) level,2013,467.0,674.0
82528,Corticosterone (hormone) level,2014,371.0,743.0
82528,Corticosterone (hormone) level,2015,164.0,166.0
82530,Cortisol (hormone) measurement,2012,21720.0,35899.0
82530,Cortisol (hormone) measurement,2013,19872.0,32960.0
82530,Cortisol (hormone) measurement,2014,19904.0,32968.0
82530,Cortisol (hormone) measurement,2015,19567.0,33367.0
82533,Cortisol (hormone) measurement,2012,167689.0,218043.0
82533,Cortisol (hormone) measurement,2013,180943.0,237236.0
82533,Cortisol (hormone) measurement,2014,184575.0,240990.0
82533,Cortisol (hormone) measurement,2015,186188.0,243537.0
82540,Creatine measurement,2012,7975.0,10123.0
82540,Creatine measurement,2013,12234.0,16134.0
82540,Creatine measurement,2014,15184.0,24435.0
82540,Creatine measurement,2015,16713.0,30498.0
82541,Chemical analysis using chromatography technique,2012,122996.0,453407.0
82541,Chemical analysis using chromatography technique,2013,169636.0,627271.0
82541,Chemical analysis using chromatography technique,2014,151348.0,528782.0
82541,Chemical analysis using chromatography technique,2015,53725.0,135882.0
82542,Chemical analysis using chromatography technique,2012,510557.0,2589321.0
82542,Chemical analysis using chromatography technique,2013,778323.0,4656212.5
82542,Chemical analysis using chromatography technique,2014,961583.0,5379058.0
82542,Chemical analysis using chromatography technique,2015,726324.0,4277523.0
82543,Chemical analysis using chromatography technique,2012,30819.0,141626.0
82543,Chemical analysis using chromatography technique,2013,40219.0,174249.0
82543,Chemical analysis using chromatography technique,2014,44942.0,153841.0
82543,Chemical analysis using chromatography technique,2015,24033.0,64527.0
82544,Chemical analysis using chromatography technique,2012,162413.0,384779.0
82544,Chemical analysis using chromatography technique,2013,200191.0,490426.0
82544,Chemical analysis using chromatography technique,2014,213689.0,605319.0
82544,Chemical analysis using chromatography technique,2015,141313.0,264628.0
82550,Creatine kinase (cardiac enzyme) level,2012,1578412.0,2322868.0
82550,Creatine kinase (cardiac enzyme) level,2013,1493609.0,2192682.0
82550,Creatine kinase (cardiac enzyme) level,2014,1396925.0,2045694.0
82550,Creatine kinase (cardiac enzyme) level,2015,1294173.0,1891046.1
82552,Creatine kinase (cardiac enzyme) level,2012,22543.0,27606.0
82552,Creatine kinase (cardiac enzyme) level,2013,21799.0,27002.0
82552,Creatine kinase (cardiac enzyme) level,2014,20940.0,25640.0
82552,Creatine kinase (cardiac enzyme) level,2015,18893.0,22699.0
82553,Creatine kinase (cardiac enzyme) level,2012,63301.0,76909.0
82553,Creatine kinase (cardiac enzyme) level,2013,52421.0,63671.0
82553,Creatine kinase (cardiac enzyme) level,2014,51248.0,62145.0
82553,Creatine kinase (cardiac enzyme) level,2015,47823.0,57278.0
82554,Creatine kinase (cardiac enzyme) level,2014,11.0,12.0
82565,Blood creatinine level,2012,1338293.0,2077093.0
82565,Blood creatinine level,2013,1299254.0,1987448.0
82565,Blood creatinine level,2014,1275418.0,1905170.0
82565,Blood creatinine level,2015,1186963.0,1761650.0
82570,Creatinine level to test for kidney function or muscle injury,2012,3392808.0,5179994.0
82570,Creatinine level to test for kidney function or muscle injury,2013,3700803.0,5692315.0
82570,Creatinine level to test for kidney function or muscle injury,2014,3878888.0,5981433.6
82570,Creatinine level to test for kidney function or muscle injury,2015,3644784.0,5534313.0
82575,Creatinine clearance measurement to test for kidney function,2012,65881.0,74497.0
82575,Creatinine clearance measurement to test for kidney function,2013,56846.0,65014.0
82575,Creatinine clearance measurement to test for kidney function,2014,52091.0,63133.0
82575,Creatinine clearance measurement to test for kidney function,2015,43604.0,52048.0
82585,Cryofibrinogen (protein) level,2012,801.0,838.0
82585,Cryofibrinogen (protein) level,2013,817.0,849.0
82585,Cryofibrinogen (protein) level,2014,780.0,806.0
82585,Cryofibrinogen (protein) level,2015,773.0,813.0
82595,Cryoglobulin (protein) measurement,2012,10024.0,12252.0
82595,Cryoglobulin (protein) measurement,2013,10196.0,11500.0
82595,Cryoglobulin (protein) measurement,2014,10030.0,10524.0
82595,Cryoglobulin (protein) measurement,2015,10427.0,11022.0
82607,Cyanocobalamin (vitamin B-12) level,2012,2906203.0,3595113.0
82607,Cyanocobalamin (vitamin B-12) level,2013,3004521.0,3729576.0
82607,Cyanocobalamin (vitamin B-12) level,2014,3068610.0,3803540.0
82607,Cyanocobalamin (vitamin B-12) level,2015,3135282.0,3889936.0
82608,Cyanocobalamin (vitamin B-12) level,2012,5909.0,7245.0
82608,Cyanocobalamin (vitamin B-12) level,2013,6353.0,7669.0
82608,Cyanocobalamin (vitamin B-12) level,2014,6310.0,7408.0
82608,Cyanocobalamin (vitamin B-12) level,2015,3757.0,4399.0
82610,Cystatin C (enzyme inhibitor) level,2012,138481.0,192813.0
82610,Cystatin C (enzyme inhibitor) level,2013,195080.0,296253.0
82610,Cystatin C (enzyme inhibitor) level,2014,201564.0,315335.0
82610,Cystatin C (enzyme inhibitor) level,2015,162619.0,265126.0
82615,Cystine and homocystine (amino acids) analysis,2012,15005.0,15190.0
82615,Cystine and homocystine (amino acids) analysis,2013,16165.0,16388.0
82615,Cystine and homocystine (amino acids) analysis,2014,15950.0,16002.0
82615,Cystine and homocystine (amino acids) analysis,2015,17423.0,17487.0
82626,Dehydroepiandrosterone (DHEA) hormone level,2012,25284.0,29312.0
82626,Dehydroepiandrosterone (DHEA) hormone level,2013,26528.0,30547.0
82626,Dehydroepiandrosterone (DHEA) hormone level,2014,26370.0,30777.0
82626,Dehydroepiandrosterone (DHEA) hormone level,2015,26751.0,31368.0
82627,Dehydroepiandrosterone (DHEA-S) hormone level,2012,84973.0,106638.0
82627,Dehydroepiandrosterone (DHEA-S) hormone level,2013,101603.0,125908.0
82627,Dehydroepiandrosterone (DHEA-S) hormone level,2014,108528.0,135612.0
82627,Dehydroepiandrosterone (DHEA-S) hormone level,2015,116155.0,143970.0
82634,"Deoxycortisol, 11 (hormone) level",2012,906.0,960.0
82634,"Deoxycortisol, 11 (hormone) level",2013,760.0,815.0
82634,"Deoxycortisol, 11 (hormone) level",2014,830.0,928.0
82634,"Deoxycortisol, 11 (hormone) level",2015,784.0,844.0
82646,Dihydrocodeinone (drug) measurement,2012,289754.0,551522.0
82646,Dihydrocodeinone (drug) measurement,2013,438741.0,853393.0
82646,Dihydrocodeinone (drug) measurement,2014,676149.0,1298040.0
82649,Dihydromorphinone (drug) level,2012,282332.0,523180.0
82649,Dihydromorphinone (drug) level,2013,458437.0,890979.0
82649,Dihydromorphinone (drug) level,2014,693342.0,1333183.0
82651,Dihydrotestosterone (DHT) level,2012,13380.0,19545.0
82651,Dihydrotestosterone (DHT) level,2013,14453.0,21145.0
82651,Dihydrotestosterone (DHT) level,2014,15026.0,22461.0
82652,"Dihydroxyvitamin D, 1, 25 level",2012,147595.0,171963.0
82652,"Dihydroxyvitamin D, 1, 25 level",2013,153997.0,182401.0
82652,"Dihydroxyvitamin D, 1, 25 level",2014,164320.0,193235.0
82652,"Dihydroxyvitamin D, 1, 25 level",2015,164299.0,191341.0
82656,Pancreatic elastase (enzyme) measurement,2012,5772.0,5969.0
82656,Pancreatic elastase (enzyme) measurement,2013,9336.0,9682.0
82656,Pancreatic elastase (enzyme) measurement,2014,10947.0,11261.0
82656,Pancreatic elastase (enzyme) measurement,2015,14514.0,15005.0
82657,Enzyme activity measurement,2012,1549.0,1965.0
82657,Enzyme activity measurement,2013,1705.0,2212.0
82657,Enzyme activity measurement,2014,1750.0,2067.0
82657,Enzyme activity measurement,2015,1850.0,1890.0
82658,Enzyme activity measurement,2013,17.0,17.0
82664,"Electrophoresis, laboratory testing technique",2012,153338.0,281929.0
82664,"Electrophoresis, laboratory testing technique",2013,107744.0,154102.0
82664,"Electrophoresis, laboratory testing technique",2014,72515.0,91573.0
82664,"Electrophoresis, laboratory testing technique",2015,88933.0,109341.0
82668,Erythropoietin (protein) level,2012,79645.0,98426.0
82668,Erythropoietin (protein) level,2013,75395.0,92939.0
82668,Erythropoietin (protein) level,2014,67808.0,80105.0
82668,Erythropoietin (protein) level,2015,63541.0,75680.0
82670,Estradiol (hormone) level,2012,140334.0,180018.0
82670,Estradiol (hormone) level,2013,164387.0,212580.0
82670,Estradiol (hormone) level,2014,178944.0,234051.0
82670,Estradiol (hormone) level,2015,187258.0,244116.0
82671,Estrogen analysis,2012,2984.0,3427.0
82671,Estrogen analysis,2013,2804.0,3340.0
82671,Estrogen analysis,2014,2626.0,3195.0
82671,Estrogen analysis,2015,3242.0,3940.0
82672,Estrogen analysis,2012,18501.0,20854.0
82672,Estrogen analysis,2013,20424.0,23477.0
82672,Estrogen analysis,2014,19932.0,23309.0
82672,Estrogen analysis,2015,19548.0,23338.0
82677,Estriol (hormone) level,2012,10404.0,11954.0
82677,Estriol (hormone) level,2013,9850.0,11470.0
82677,Estriol (hormone) level,2014,8572.0,9876.0
82677,Estriol (hormone) level,2015,8731.0,9753.0
82679,Estrone (hormone) level,2012,14059.0,23547.0
82679,Estrone (hormone) level,2013,15655.0,25351.0
82679,Estrone (hormone) level,2014,15529.0,21838.0
82679,Estrone (hormone) level,2015,16152.0,19677.0
82693,Ethylene glycol (antifreeze) measurement,2014,372.0,850.0
82693,Ethylene glycol (antifreeze) measurement,2015,3331.0,5631.0
82696,Etiocholanolone (testosterone byproduct) level,2012,989.0,1038.0
82696,Etiocholanolone (testosterone byproduct) level,2013,948.0,1014.0
82696,Etiocholanolone (testosterone byproduct) level,2014,924.0,998.0
82696,Etiocholanolone (testosterone byproduct) level,2015,899.0,961.0
82705,Stool fat analysis,2012,12426.0,12913.0
82705,Stool fat analysis,2013,13734.0,14273.0
82705,Stool fat analysis,2014,13835.0,14406.0
82705,Stool fat analysis,2015,15325.0,15857.0
82710,Stool fat measurement,2012,1585.0,1633.0
82710,Stool fat measurement,2013,1667.0,1708.0
82710,Stool fat measurement,2014,1591.0,1645.0
82710,Stool fat measurement,2015,1593.0,1647.0
82715,Stool fat measurement,2012,2007.0,5247.0
82715,Stool fat measurement,2013,3905.0,6830.0
82715,Stool fat measurement,2014,4254.0,9486.0
82715,Stool fat measurement,2015,6651.0,19300.0
82725,Fatty acids measurement,2012,10023.0,11342.0
82725,Fatty acids measurement,2013,15034.0,16946.0
82725,Fatty acids measurement,2014,116309.0,152263.0
82725,Fatty acids measurement,2015,104011.0,123785.0
82726,Very long chain fatty acids level,2012,125791.0,183773.0
82726,Very long chain fatty acids level,2013,134972.0,200458.0
82726,Very long chain fatty acids level,2014,11962.0,18621.0
82726,Very long chain fatty acids level,2015,2036.0,2170.0
82728,Ferritin (blood protein) level,2012,1618660.0,2410979.0
82728,Ferritin (blood protein) level,2013,1637590.0,2436854.0
82728,Ferritin (blood protein) level,2014,1664008.0,2468980.0
82728,Ferritin (blood protein) level,2015,1678092.0,2492084.1
82735,Fluoride level,2012,32.0,34.0
82735,Fluoride level,2013,22.0,23.0
82735,Fluoride level,2014,27.0,30.0
82735,Fluoride level,2015,27.0,28.0
82742,Flurazepam (drug) level,2012,8428.0,17885.0
82742,Flurazepam (drug) level,2013,25196.0,48356.0
82742,Flurazepam (drug) level,2014,107896.0,200122.0
82746,Folic acid level,2012,1724503.0,2103757.0
82746,Folic acid level,2013,1754925.0,2150946.0
82746,Folic acid level,2014,1728997.0,2119944.0
82746,Folic acid level,2015,1746422.0,2145802.0
82747,Folic acid level,2012,86947.0,100432.0
82747,Folic acid level,2013,90409.0,106693.0
82747,Folic acid level,2014,87025.0,103956.0
82747,Folic acid level,2015,75904.0,86845.0
82757,Semen fructose (carbohydrate) level,2013,14.0,14.0
82760,Galactose (carbohydrate) level,2012,91.0,98.0
82760,Galactose (carbohydrate) level,2014,45.0,76.0
82760,Galactose (carbohydrate) level,2015,17.0,17.0
82775,Galactose-1-phosphate uridyl transferase (enzyme) level,2013,78.0,101.0
82775,Galactose-1-phosphate uridyl transferase (enzyme) level,2014,62.0,84.0
82775,Galactose-1-phosphate uridyl transferase (enzyme) level,2015,41.0,47.0
82777,Galectin-3 level,2013,110971.0,150003.0
82777,Galectin-3 level,2014,88584.0,116730.0
82777,Galectin-3 level,2015,50680.0,59372.0
82784,Gammaglobulin (immune system protein) measurement,2012,376913.0,1380230.0
82784,Gammaglobulin (immune system protein) measurement,2013,399698.0,1448097.0
82784,Gammaglobulin (immune system protein) measurement,2014,410164.0,1476574.0
82784,Gammaglobulin (immune system protein) measurement,2015,417389.0,1519459.0
82785,IgE (immune system protein) level,2012,114798.0,130015.0
82785,IgE (immune system protein) level,2013,118139.0,133194.0
82785,IgE (immune system protein) level,2014,117428.0,131369.0
82785,IgE (immune system protein) level,2015,107588.0,119043.0
82787,Gammaglobulin (immune system protein) measurement,2012,14413.0,64561.0
82787,Gammaglobulin (immune system protein) measurement,2013,16175.0,68056.0
82787,Gammaglobulin (immune system protein) measurement,2014,17314.0,72458.0
82787,Gammaglobulin (immune system protein) measurement,2015,18735.0,85482.0
82800,Blood pH level,2013,475.0,573.0
